#,URL,University Name (Tab Title),Status
249,https://amtedivyanguniversity.ac.in/,"Welcome to The Baba Amte Divyang University, Jaipur",OK
250,https://angrau.ac.in/,ANGRAU,OK
251,https://apfu.ap.gov.in/,ANDHRA PRADESH FISHERIES UNIVERSITY,OK
252,https://asu.ac.in/,Assam Skill University,OK
253,https://aukota.org/,,TIMEOUT
254,https://awu.ac.in/,Assam Women's University,OK
255,https://bankurauniv.ac.in/,"BankuraUniversity | BKU | Welcome to Bankura University,Bankura University In MSC, MA",OK
256,https://base.ac.in/,"Dr. B. R. Ambedkar School of Economics University, Bengaluru – A Unitary University, Government of Karnataka",OK
257,https://bbmku.ac.in/,Binod Bihari Mahto Koyalanchal University,OK
258,https://bcu.ac.in/,Dr Manmohan Singh Bengaluru City University Bengaluru | Bengaluru City University Bengaluru,OK
259,https://bgsbu.ac.in/,"Baba Ghulam Shah Badshah University, Rajouri, (J&K)",OK
260,https://biharsports.org/,Bihar State Sports Authority (BSSA) | Sports Development and Training in Bihar,OK
261,https://bmtu.ac.in/,BMTU,OK
262,https://brauss.in/,Privacy error,OK
263,https://btu.ac.in/,Bikaner Technical University,OK
264,https://buniv.edu.in/,Bodoland University | Kokrajhar,OK
265,https://cblu.ac.in/,"Chaudhary Bansi Lal University – Bhiwani, Haryana-127021",OK
266,https://clujammu.ac.in/,Cluster University Of Jammu,OK
267,https://cottonuniversity.ac.in/,"Welcome to Cotton University, Assam, India, A State University",OK
268,https://data.gov.in/,Home | Open Government Data (OGD) Platform India,OK
269,https://dbrau.ac.in/,"Dr Bhimrao Ambedkar University, Agra – Dr Bhimrao Ambedkar University, Agra",OK
270,https://dduniversity.ac.in/,Dharanidhar University,OK
271,https://deb.ugc.ac.in/,Distance Education Bureau | UGC,OK
272,https://deemed.ugc.ac.in/,(no title),NO TITLE
273,https://dlcsupva.ac.in/,,TIMEOUT
274,https://dpsru.edu.in/,Delhi Pharmaceutical Sciences and Research University,OK
275,https://drntruhs.in/,drntruhs.in,OK
276,https://drysrhu.ap.gov.in/,Dr.Y.S.R. Horticultural University,OK
277,https://dseu.ac.in/,DSEU,OK
278,https://dsmru.up.nic.in/,Dr Shakuntala Misra National Rehabilitation University,OK
279,https://dsrrauexam.org/,"DR. SARVEPALLI RADHAKRISHNAN RAJASTHAN AYURVED UNIVERSITY, JODHPUR",OK
280,https://duk.ac.in/,Digital University Kerala – Curating a responsible digital world,OK
281,https://email.gov.in/,,TIMEOUT
282,https://eng.bangaloreuniversity.ac.in/,,ERROR: Message: unknown error: net::ERR_NAME_NOT_RESOLVED
283,https://eng.bnu.ac.in/,,ERROR: Message: unknown error: net::ERR_NAME_NOT_RESOLVED
284,https://eprocure.gov.in/eprocure/app,eProcurement System Government of India,OK
285,https://fmuniversity.nic.in/,Privacy error,OK
286,https://gbu.gujarat.gov.in/Announcements.php,Gujarat Biotechnology University – Gujarat Biotechnology University,OK
287,https://gramodayachitrakoot.ac.in/,MGCGV - Mahatma Gandhi Chitrakoot Gramodaya Vishwavidyalaya,OK
288,https://graupunjab.org/,Guru Ravidas Ayurved University,OK
289,https://gug.ac.in/,Gulbarga University,OK
290,https://gurucharancollege.ac.in/,,ERROR: Message: unknown error: net::ERR_NAME_NOT_RESOLVED
291,https://harichandguruchanduniversity.com/,,ERROR: Message: unknown error: net::ERR_NAME_NOT_RESOLVED
292,https://hbtu.ac.in/,HBTU,OK
293,https://hju.ac.in/,हरिदेव जोशी विश्वविद्यालय,OK
294,https://hpuniv.ac.in/,Himachal Pradesh University,OK
295,https://igkv.ac.in/,IGKV - Indira Gandhi Krishi Vishwavidyalaya,OK
296,https://india.gov.in/,Home | National Portal of India,OK
297,https://ioe.ugc.ac.in/,Institutions of Eminence,OK
298,https://jbu.ac.in/,"A premier institution of higher education in Jorhat, celebrated its “Platinum Jubilee” in the year 2005",OK
299,https://jharkhanduniversities.nic.in/jsou/home,HTTP Status 404 – Not Found,OK
300,https://jhkaushalvedskill.university/,"Home - Kaushal Vidya Entrepreneurship, Digital and Skill University",OK
301,https://jncu.ac.in/,,TIMEOUT
302,https://jntukucev.ac.in/,Privacy error,OK
303,https://jpv.ac.in/,Jai Prakash University | JPU Official Website,OK
304,https://kalahandiuniversity.ac.in/,"Maa Manikeswari University, Bhawanipatna",OK
305,https://kaushalyaskilluniversity.ac.in/,Kaushalya- The Skill University,OK
306,https://kmclu.ac.in/,"Khwaja Moinuddin Chishti Language University, Lucknow",OK
307,https://knruhs.telangana.gov.in/,Home - KALOJI NARAYANA RAO UNIVERSITY OF HEALTH SCIENCES,OK
308,https://kokrajharuniversity.ac.in/,क’क्राझार मुलुगसोलोंसालि – KOKRAJHAR UNIVERSITY,OK
309,https://kslu.karnataka.gov.in/,"ಕರ್ನಾಟಕ ರಾಜ್ಯ ಕಾನೂನು ವಿಶ್ವವಿದ್ಯಾಲಯ, ಹುಬ್ಬಳ್ಳಿ - Index",OK
310,https://ksoumysuru.ac.in/,KSOU Mysuru,OK
311,https://ksrdpru.ac.in/,"MGRDPRU – Mahatma Gandhi Rural Development & Panchyat Raj University, Gadag",OK
312,https://kttv.edu.in/,Krantivir Tatya Tope Vishwavidyalay,OK
313,https://ktu.edu.in/,APJ Abdul Kalam Technological University,OK
314,https://kuk.karnataka.gov.in/en,ಕೊಡಗು ವಿಶ್ವವಿದ್ಯಾಲಯ - Index,OK
315,https://kuu.ac.in/,KHALLIKOTE UNITARY UNIVERSITY,OK
316,https://litu.edu.in/,"LIT University, Nagpur",OK
317,https://lnmu.ac.in/,Just a moment...,OK
318,https://madhabdevuniversity.ac.in/,Madhabdev University,OK
319,https://makautwb.ac.in/,,TIMEOUT
320,https://mbbuniversity.ac.in/,Home | Maharaja Bir Bikram University,OK
321,https://mbspsu.ac.in/en/,The Maharaja Bhupinder Singh Punjab Sports University,OK
322,https://mcbu.ac.in/,MCBU - Maharaja Chhatrasal Bundelkhand University,OK
323,https://mcu.karnataka.gov.in/english,Maharani Cluster University - Index,OK
324,https://mgsubikaner.ac.in/,Maharaja Ganga Singh University,OK
325,https://mguvv.ac.in/,Mahatma Gandhi Udyanikee Evam Vanikee Vishwavidyalaya,OK
326,https://mkuniversity.ac.in/,MADURAI KAMARAJ UNIVERSITY - OFFICIAL SITE,OK
327,https://mlu.ac.in/,Madusudan Law University - Madusudan Law University,OK
328,https://mnlumumbai.edu.in/,Maharashtra National Law University Mumbai,OK
329,https://mpmsu.edu.in/,"Madhya Pradesh Medical Science University, Hindi medical education",OK
330,https://mpublp.ac.in/,"Maa Pateswari University, Balrampur | State University in Uttar Prades",OK
331,https://mrsptu.ac.in/,,TIMEOUT
332,https://msbrijuniversity.ac.in/,"Maharaja Surajmal Brij University – Best University in Rajasthan, India",OK
333,https://msdsu.ac.in/,"Maharaja Suhel Dev University, Azamgarh | Azamgarh University",OK
334,https://mssu.ac.in/,RT-MSSU - RT-MSSU,OK
335,https://mvvu.ac.in/,"Maa Vindhyavasini University, Mirzapur",OK
336,https://nagarjunauniversity.ac.in/,ANU - ACHARYA NAGARJUNA UNIVERSITY,OK
337,https://nagpuruniversity.ac.in/,Rashtrasant Tukadoji Maharaj Nagpur University,OK
338,https://nau.in/,,TIMEOUT
339,https://nlc.ac.in/,North Lakhimpur University | A Public State University established by upgrading North Lakhimpur College (Autonomous),OK
340,https://nusrlranchi.ac.in/,"NUSRL, Ranchi, National University of Study and Research in Law",OK
341,https://odiauniversity.ac.in/,Odia University | Satyabadi,OK
342,https://ouat.ac.in/,,TIMEOUT
343,https://parichay.nic.in/,Parichay Login,OK
344,https://pgportal.gov.in/,CPGRAMS-Home,OK
345,https://prsuniv.ac.in/,"Prof. Rajendra Singh (Rajju Bhaiya) University, Prayagraj",OK
346,https://psou.ac.in/,"Jagat Guru Nanak Dev Punjab State Open University, Patiala",OK
347,https://ptsnsuniversity.ac.in/,Pandit Shambhu Nath Shukla Vishwavidyalaya,OK
348,https://ptu.ac.in/,"I.K. Gujral Punjab Technical University Jalandhar – Punjab – One of the leading state technical university developed under the aegis of government of Punjab to promote Technical Education, Research and Innovation offering courses like PGDCA, B.Tech, BCA, BBA, BA, B.Com, MBA, M.Tech, M.Sc, MCA and PHD.",OK
349,https://rajendrauniversity.ac.in/,Rajendra University,OK
350,https://rajuvas.ac.in/,RAJUVAS – Rajasthan University of Veterinary and Animal Sciences,OK
351,https://rajuvas.org/,RAJUVAS – Rajasthan University of Veterinary and Animal Sciences,OK
352,https://ralvv.mponline.gov.in/,"Rani Awantibai Lodhi University, Sagar | Official Website",OK
353,https://ravenshawuniversity.ac.in/,Ravenshaw University.Ravenshaw is the oldest institution of higher education in the state of Odisha and one of the oldest institutions of higher education in India.,OK
354,https://rdwu.ac.in/,"Rama Devi Women's University,Bhubaneswar",OK
355,https://rmpssu.ac.in/,"Raja Mahendra Pratap Singh University, Aligarh",OK
356,https://rtionline.gov.in/RTIMIS/login/index.php,:: RTI Request & Appeal Management Information System(RTI-MIS) ::,OK
357,https://sbssu.ac.in/,Shaheed Bhagat Singh State University,OK
358,https://scholarship.canarabank.in/,Privacy error,OK
359,https://sggu.ac.in/,Shri Govind Guru University Godhra,OK
360,https://sgsu.gujarat.gov.in/,"Swarnim Gujarat Sports University : Sports, Youth and Culture Activities Department, Government of Gujarat",OK
361,https://shekhauni.ac.in/,"PDUSU, Sikar",OK
362,https://sibsagaruniversity.ac.in/,Home | Sibsagar University,OK
363,https://sknau.ac.in/,"Sri Karan Narendra Agriculture University, Jobner",OK
364,https://snpv.ac.in/,,TIMEOUT
365,https://sssu.ac.in/,Home - Shree Somnath Sanskrit University,OK
366,https://svimstpt.ap.nic.in/,SVIMS Tirupati - Sri Venkateswara Institute of Medical Sciences,OK
367,https://svuniversity.edu.in/,"Sri Venkateswara University, Tirupati – NAAC A+ Accredited",OK
368,https://tnjjmfau.in/,The Tamil Nadu Dr.J Jayalalithaa Music and Fine Arts University,OK
369,https://tnnlu.ac.in/,Tamil Nadu National Law University,OK
370,https://uahs.edu.in/?lang=en,Making Agricultural Education Innovative,OK
371,https://uamp.ugc.ac.in/,University Activity Monitoring Portal,OK
372,https://uasmandya.co.in/,"University of Agricultural Sciences, Mandya",OK
373,https://ugchindi.ugc.ac.in/,"यूजीसी, नई दिल्ली, भारत में आपका स्वागत है",OK
374,https://universitysolutions.in/kop/index.php,Koppal University – Shikshanave Shakti,OK
375,https://uol.ac.in/,University of Ladakh,OK
376,https://uvce.ac.in/,UVCE - 100 Years - First Engineering College of Karnataka,OK
377,https://vksu.ac.in/,"Veer Kunwar Singh University, Ara, Bihar – 802301",OK
378,https://vsu.ac.in/,"Vikrama Simhapuri University, Nellore - 524 320, Andhra Pradesh, India",OK
379,https://vsuraj.ac.in/,Vishvakarma Skills University,OK
380,https://waranauniversity.org/,Warana University,OK
381,https://wbuhs.ac.in/,WBUHS,OK
382,https://www.aicte-india.org/,,ERROR: Message: unknown error: net::ERR_NAME_NOT_RESOLVED
383,https://www.alagappauniversity.ac.in/,Official Website of Alagappa University,OK
384,https://www.alujaipur.ac.in/,"Welcome to Dr. Bhimrao Ambedkar Law University, Jaipur, Rajasthan",OK
385,https://www.andhrauniversity.edu.in/,Andhra University | Visakhapatnam,OK
386,https://www.argucom.ac.in/,,ERROR: Message: unknown error: net::ERR_NAME_NOT_RESOLVED
387,https://www.aujodhpur.ac.in/,"AUJ | Agriculture University, Jodhpur",OK
388,https://www.basu.org.in/,Bihar Animal Sciences University | बिहार पशु विज्ञान विश्वविद्यालय,OK
389,https://www.bdu.ac.in/,"Official Website of Bharathidasan University, Tiruchirappalli, Tamil Nadu, India",OK
390,https://www.bgku.ac.in/,ಬಾಗಲಕೋಟ ವಿಶ್ವವಿದ್ಯಾಲಯ - Index,OK
391,https://www.bilaspuruniversity.ac.in/,"ABVV-Official Website of Atal Bihari Vajpayee Vishwavidyalaya, Bilaspur",OK
392,https://www.biswabanglabiswabidyalay.org/,"Mitratogel: Link Mitratogel Resmi, Login Daftar Mitra Togel, Situs Mitratogel Terpercaya",OK
393,https://www.bknmu.edu.in/,BKNMU,OK
394,https://www.bongaigaoncollege.ac.in/,Bongaigaon University,OK
395,https://www.bput.ac.in/,BPUT || Biju Patnaik University of Technology,OK
396,https://www.braou.ac.in/,BRAOU WEBSITE,OK
397,https://www.bujhansi.ac.in/,,TIMEOUT
398,https://www.buodisha.edu.in/,Berhampur University,OK
399,https://www.buruniv.ac.in/,The University of Burdwan,OK
400,https://www.ccsuniversity.ac.in/,"Chaudhary Charan Singh University, Meerut",OK
401,https://www.cet.edu.in/,OUTR,OK
402,https://www.coeptech.ac.in/,COEP Technological University (COEP Tech),OK
403,https://www.cugujarat.ac.in/,Children’s Research University | Official University Website,OK
404,https://www.cuklap.ac.in/,WELCOME TO CLUSTERUNIVERSITY:: KURNOOL,OK
405,https://www.cusat.ac.in/,Cochin University of Science and Technology,OK
406,https://www.cusrinagar.edu.in/,Cluster University Srinagar,OK
407,https://www.ddu.ac.in/,DHARMSINH DESAI UNIVERSITY,OK
408,https://www.drrmlims.ac.in/,Home Page | Dr. Ram Manohar Lohia Institute of Medical Sciences (DR.RMLIMS) Lucknow,OK
409,https://www.education.gov.in/,"प्रमुख पहल | भारत सरकार, शिक्षा मंत्रालय",OK
410,https://www.education.gov.in/institutions-national-importance,"Department of Higher Education | Government of India, Ministry of Education",OK
411,https://www.gbu.ac.in/,Gautam Buddha University,OK
412,https://www.ggtu.ac.in/,"Govind Guru Tribal University, Banswara",OK
413,https://www.gjust.ac.in/,,TIMEOUT
414,https://www.gndu.ac.in/,Guru Nanak Dev University,OK
415,https://www.gujaratuniversity.ac.in/,Gujarat University,OK
416,https://www.hbsu.ac.in/,,TIMEOUT
417,https://www.himtu.ac.in/,Himachal Pradesh Technical University,OK
418,https://www.hindiuniv.ac.in/,Hindi University,OK
419,https://www.hpnlu.ac.in/,Himachal Pradesh National Law University,OK
420,https://www.hsncu.edu.in/,,TIMEOUT
421,https://www.igu.ac.in/,igu.ac.in | 521: Web server is down,OK
422,https://www.iiit-bh.ac.in/,IIIT Bhubaneswar,OK
423,https://www.iiitnr.ac.in/,Welcome to IIIT NAYA RAIPUR | IIIT NAYA RAIPUR,OK
424,https://www.iite.ac.in/,(no title),NO TITLE
425,https://www.instagram.com/ugcindia/,UGC India (@ugcindia) • Instagram photos and videos,OK
426,https://www.jadavpuruniversity.in/,,ERROR: Message: unknown error: net::ERR_NAME_NOT_RESOLVED
427,https://www.janapadauniversity.ac.in/,ಮುಖಪುಟ | ಕರ್ನಾಟಕ ಜಾನಪದ ವಿಶ್ವವಿದ್ಯಾಲಯ,OK
428,https://www.jcboseust.ac.in/,"J.C. Bose University of Sciences and Technology, YMCA Faridabad",OK
429,https://www.kamdhenuuni.edu.in/,Home,OK
430,https://www.kanyashreeuniversity.in/,Home | Kanyashree University,OK
431,https://www.ksus.ac.in/,Khangchendzonga State University,OK
432,https://www.kvafsu.edu.in/,"Welcome to Karnataka Veterinary, Animal and Fisheries University",OK
433,https://www.kvasu.ac.in/,Kerala Veterinary and animal Sciences University,OK
434,https://www.luvas.edu.in/,Lala Lajpat Rai University of Veterinary & Animal Sciences (LUVAS),OK
435,https://www.mandyauniversity.ac.in/,,ERROR: Message: unknown error: net::ERR_NAME_NOT_RESOLVED
436,https://www.mbm.ac.in/,MBM UNIVERSITY,OK
437,https://www.mdurohtak.ac.in/,Privacy error,OK
438,https://www.mguwb.org.in/,"Home | Mahatma Gandhi University, Purba Medinipur",OK
439,https://www.mhu.ac.in/,"Maharana Pratap Horticultural University, Karnal (MHU)",OK
440,https://www.mjpru.ac.in/,"Mahatma Jyotiba Phule Rohilkhand University, Bareilly",OK
441,https://www.mkbhavuni.edu.in/mkbhavuniweb/,Maharaja Krishnakumarsinhji Bhavnagar University,OK
442,https://www.mnlua.ac.in/,MAHARASHTRA NATIONAL LAW UNIVERSITY - Chhatrapati Sambhajinagar,OK
443,https://www.motherteresawomenuniv.ac.in/,Mother Teresa Women's University Kodaikanal,OK
444,https://www.mpdnlu.ac.in/,Home,OK
445,https://www.msubaroda.ac.in/,The Maharaja Sayajirao University of Baroda,OK
446,https://www.msuniv.ac.in/,Manonmaniam Sundaranar University,OK
447,https://www.mungeruniversity.ac.in/,:: Official Website | Munger University ::,OK
448,https://www.muoc.ac.in/,Home | Majuli University of Culture,OK
449,https://www.mvsu.ac.in/#/,MVSU,OK
450,https://www.nduat.org/,Acharya Narendra Deva University of Agriculture and Technology,OK
451,https://www.nlumeg.ac.in/,NLU Meghalaya - Excellence in Legal Education | Transforming Future Legal Professionals,OK
452,https://www.nlunagpur.ac.in/,"National Law University, Nagpur",OK
453,https://www.nlutripura.ac.in/,"National Law University, Tripura | Agartala",OK
454,https://www.nowgongcollege.edu.in/,Nowgong College,OK
455,https://www.nsut.ac.in/,Homepage | NSUT,OK
456,https://www.nta.ac.in/,National Testing Agency,OK
457,https://www.osmania.ac.in/,Osmania University,OK
458,https://www.osou.ac.in/,"Odisha State Open University, Sambalpur",OK
459,https://www.oucwkoti.ac.in/,Veeranari Chakali Ilamma Women's University,OK
460,https://www.ouhs.ac.in/,Odisha University of Health Sciences,OK
461,https://www.pau.edu/,"Punjab Agricultural University - PAU - Ludhiana, Punjab - INDIA - pau.edu",OK
462,https://www.ptuniv.edu.in/,PUDUCHERRY TECHNOLOGICAL UNIVERSITY,OK
463,https://www.purneauniversity.ac.in/,"Purnea University, Purnia",OK
464,https://www.rayalaseemauniversity.ac.in/,Rayalaseema University,OK
465,https://www.rgpv.ac.in/,Rajiv Gandhi Proudyogiki Vishwavidyalaya,OK
466,https://www.rgukt.in/,Rajiv Gandhi University of Knowledge Technologies - Andhra Pradesh,OK
467,https://www.rpnlup.ac.in/,,TIMEOUT
468,https://www.rrbmuniv.ac.in/,"Raj Rishi Bhartrihari Matsya University, Alwar",OK
469,https://www.rtuassam.ac.in/,Rabindranath Thakur Vishwavidyalaya,OK
470,https://www.sanskritcollegeanduniversity.org.in/,EDP Section,OK
471,https://www.sggcg.in/,"Sant Gahira Guru Vishwavidyalaya,sarguja(C.G.)",OK
472,https://www.sportsuniup.com/,Major Dhyanchand Sports University,OK
473,https://www.ssvv.ac.in/,,TIMEOUT
474,https://www.suksn.edu.in/,,TIMEOUT
475,https://www.suniv.ac.in/,"Sambalpur University, Jyoti Vihar, Burla, Sambalpur, Odisha",OK
476,https://www.suoh.ac.in/,Home | Sports University of Haryana,OK
477,https://www.svvu.edu.in/,"Sri Venkateswara Veterinary University | శ్రీ వెంకటేశ్వరా పశువైద్య విశ్వవిద్యాలయం, తిరుపతి",OK
478,https://www.tamiluniversity.ac.in/,:~: Tamil University :~:,OK
479,https://www.tndalu.ac.in/,The Tamil Nadu Dr.Ambedkar Law University,OK
480,https://www.tnmgrmu.ac.in/,"One moment, please...",OK
481,https://www.tnou.ac.in/,Tamil Nadu Open University,OK
482,https://www.tnpesu.org/,TAMILNADU - SPORTS-UNIVERSITY,OK
483,https://www.tsvu.nic.in/,Veterinary University Home,OK
484,https://www.tvu.edu.in/,Just a moment...,OK
485,https://www.ubkv.ac.in/,Uttar Banga Krishi Viswavidyalaya – Home,OK
486,https://www.uhsbagalkot.edu.in/,(no title),NO TITLE
487,https://www.unikbp.ac.in/,"Karmaveer Bhaurao Patil University, Satara",OK
488,https://www.uni-mysore.ac.in/,UOM | UNIVERSITY OF MYSORE | ಮೈಸೂರು ವಿಶ್ವವಿದ್ಯಾನಿಲಯ,OK
489,https://www.uniraj.ac.in/,,TIMEOUT
490,https://www.uok.ac.in/,"Welcome to University of Kota, Kota",OK
491,https://www.uok.edu.in/,University of Kashmir,OK
492,https://www.upums.ac.in/,Uttar Pradesh University of Medical Sciences | Best Government Medical College in UP,OK
493,https://www.usvv.ac.in/,Uttarakhand Sanskrit University,OK
494,https://www.uuhf.ac.in/,VCSG Uttarakhand University of Horticulture and forestry,OK
495,https://www.vikramdevuniversity.ac.in/,Vikramdev University,OK
496,https://www.vnmkv.ac.in/,Vasantrao Naik Marathwada Krishi Vidyapeeth Parbhani,OK
497,https://www.wbnsou.ac.in/,Netaji Subhas Open University,OK
498,https://www.wbuttepa.ac.in/,,ERROR: Message: unknown error: net::ERR_NAME_NOT_RESOLVED
499,https://www.ycmou.ac.in/,Welcome to Yashwantrao Chavan Maharashtra Open University,OK
500,https://www.ysrafu.ac.in/,YSRAFU – Dr. YSR ARCHITECTURE AND FINE ARTS UNIVERSITY,OK
501,https://yisu.in/,Young India Skills University,OK
502,https://yvu.edu.in/,"Yogi Vemana University (YVU), Kadapa | Official Website",OK
